"word_id","word","part_of_speech","definition","synonyms","letters","count","difficulty","example_sentences"
"3394","diphenylhydantoin","noun","an anticonvulsant drug (trade name Dilantin) used to treat epilepsy and that is not a sedative","dilantin, phenytoin","17","314924","0.833309006982192",""
"3395","diplomate","noun","medical specialist whose competence has been certified by a diploma granted by an appropriate professional group","","9","498140","0.642818662116115",""
"3567","embryonal","adjective","of an organism prior to birth or hatching","embryologic, embryonic","9","699321","0.642803119836447",""
"3396","diptera","noun","a large order of insects having a single pair of wings and sucking or piercing mouths; includes true flies and mosquitoes and gnats and crane flies","order diptera","7","2030226","0.595081252876992",""
"3397","directional","adjective","showing the way by conducting or leading; imposing direction on","directing, directive, guiding","11","8690690","0.689804792594384",""
"3398","disability","noun","the condition of being unable to perform as a consequence of physical or mental unfitness","disablement, handicap, impairment","10","69761353","0.66127724211289",""
"3399","disaffection","noun","the feeling of being alienated from other people","alienation, estrangement","12","1286758","0.714186308698366",""
"3400","disagreeable","adjective","not agreeing with your tastes or expectations","unsympathetic","12","6841459","0.713757179126401",""
"3401","disambiguate","verb","state unambiguously or remove ambiguities from","","12","71014","0.714280231251954",""
"3402","disappointed","adjective","disappointingly unsuccessful","defeated, discomfited, foiled, frustrated, thwarted","12","16285629","0.71302756782425",""
"3403","disappoint","verb","fail to meet the hopes or expectations of","let down","10","1999290","0.666512214272628",""
"3404","disappointment","noun","a feeling of dissatisfaction that results when your expectations are not realized","letdown","14","14040004","0.760820101666057",""
"3405","disassemble","verb","take apart into its constituent pieces","break apart, break up, dismantle, take apart","11","533026","0.690435014610034",""
"3406","disaster","noun","a state of extreme (usually irremediable) ruin and misfortune","catastrophe","8","37887037","0.616120651353674",""
"3407","disbelief","noun","doubt about the truth of something","incredulity, mental rejection, skepticism","9","4308932","0.6425242585938",""
"3408","discalceate","adjective","(used of certain religious orders) barefoot or wearing only sandals","discalced, unshod","11","644","0.690476143891301",""
"3409","discerp","verb","divide into pieces","dismember, take apart","7","370","0.595238069821132",""
"3410","disciplinal","adjective","designed to promote discipline","corrective, disciplinary","11","5148","0.690475795933852",""
"3411","discomfit","verb","cause to lose one's composure","discompose, disconcert, untune, upset","9","66619","0.642851999360015",""
"3412","discomfiture","noun","anxious embarrassment","discomposure, disconcertion, disconcertment","12","884418","0.714217391558088",""
"3413","disconsolately","adverb","in grief-stricken loneliness; without comforting circumstances or prospects","desolately","14","240901","0.761886154215761",""
"3414","disconsolate","adjective","causing dejection","blue, dark, dingy, dismal, drab, drear, dreary, gloomy, grim, sorry","12","731390","0.714229213767806",""
"3415","discontinuation","noun","the act of discontinuing or breaking off; an interruption (temporary or permanent)","discontinuance","15","1758820","0.785578410879717",""
"3416","discourage","verb","try to prevent; show opposition to","deter","10","10631425","0.665845336901965",""
"3417","discourteous","adjective","lacking social graces","ungracious","12","461526","0.714250062166812",""
"3418","discreet","adjective","heedful of potential consequences","circumspect","8","3814408","0.618752939337941",""
"3419","discreditable","adjective","tending to bring discredit or disrepute; blameworthy","","13","582092","0.738050271625127",""
"3420","discretional","adjective","having or using the ability to act or decide according to your own discretion or judgment","discretionary","12","39327","0.714282679237678",""
"3421","disdain","verb","look down on with disdain","contemn, despise, scorn","7","4308806","0.594905220708908",""
"3422","diseased","adjective","caused by or altered by or manifesting disease or pathology","morbid, pathologic, pathological","8","11487915","0.618160120971231",""
"3423","disembody","verb","free from a body or physical form or reality","","9","11963","0.642856221820573",""
"3424","disgracefully","adverb","in a dishonorable manner or to a dishonorable degree","discreditably, dishonorably, dishonourably, ignominiously, ingloriously, shamefully","13","229524","0.738077509338719",""
"3425","disgustful","adjective","highly offensive; arousing aversion or disgust","disgusting, distasteful, foul, loathly, loathsome, repellant, repellent, repelling, revolting, skanky, wicked, yucky","10","31251","0.666664255531677",""
"3426","disincentive","noun","a negative motivational influence","deterrence","12","837799","0.714220993118553",""
"3427","disjoint","verb","separate at the joints","disarticulate","8","1354241","0.618943000047181",""
"3428","disney","noun","United States film maker who pioneered animated cartoons and created such characters as Mickey Mouse and Donald Duck; founded Disneyland (1901-1966)","walt disney, walter elias disney","6","7675590","0.57083559530673",""
"3429","disobedient","adjective","unwilling to submit to authority","unruly","11","1297477","0.690375956790285",""
"3430","disorder","noun","a physical condition in which there is a disturbance of normal functioning","upset","8","45546924","0.615528885202874",""
"3431","disown","verb","cast off","renounce, repudiate","6","587272","0.571383204776492",""
"3432","displume","verb","strip of feathers","deplumate, deplume, pluck, pull, tear","8","505","0.619047583201203",""
"3433","dissatisfy","verb","fail to satisfy","","10","35731","0.666663909428352",""
"3434","dissever","verb","separate into parts or portions","carve up, divide, separate, split, split up","8","65919","0.619042529629135",""
"3435","dissimilar","adjective","not alike or similar","unalike","10","5356676","0.666252838724402",""
"3436","dissimulate","verb","hide (feelings) from other people","","11","91967","0.690469088714092",""
"3437","dissolvent","noun","a liquid substance capable of dissolving other substances","dissolver, dissolving agent, resolvent, solvent","10","50201","0.666662791545516",""
"3438","distinct","adjective","constituting a separate entity or part","discrete","8","89631898","0.612123091439589",""
"3439","distinctive","adjective","capable of being classified","classifiable","11","26442944","0.688433338548444",""
"3440","disturbed","adjective","afflicted with or marked by anxious uneasiness or trouble or grief","disquieted, distressed, upset, worried","9","29049208","0.640612943466275",""
"3441","disunite","verb","part; cease or break association with","disassociate, disjoint, dissociate, divorce","8","75729","0.619041771755561",""
"3442","disyllable","noun","a word having two syllables","dissyllable","10","9717","0.66666591914529",""
"3443","dithyramb","noun","(ancient Greece) a passionate hymn (usually in honor of Dionysus)","","9","107240","0.642848861176277",""
"3444","divalent","adjective","having a valence of two or having two valences","bivalent","8","1295203","0.618947561040053",""
"3445","divaricate","verb","branch off","","10","121893","0.666657252965263",""
"3446","divorce","verb","part; cease or break association with","disassociate, disjoint, dissociate, disunite","7","40241389","0.59212924159457",""
"3447","divot","noun","a piece of turf dug out of a lawn or fairway (by an animals hooves or a golf club)","","5","87000","0.547612329583559",""
"3448","dix","noun","United States social reformer who pioneered in the reform of prisons and in the treatment of the mentally ill; superintended women army nurses during the American Civil War (1802-1887)","dorothea dix, dorothea lynde dix","3","3517786","0.49972823588414",""
